level(2),DependencyConflict,0x_contract_wrappers,2.0.0,eth_typing,3.6.5,eth_typing[Unknown]<--web3[web3#5.31.4]<--0x_contract_wrappers[0x_contract_wrappers#2.0.0]<--#eth_typing[eth_typing#3.2.0]<--0x_order_utils[0x_order_utils#4.0.1]<--0x_contract_wrappers[0x_contract_wrappers#2.0.0]<--
level(2),DependencyConflict,tensorflow_graphics,2021.12.3,numpy,3.6.5,numpy[Unknown]<--tensorflow[tensorflow#2.8.4]<--tensorflow_graphics[tensorflow_graphics#2021.12.3]<--#numpy[numpy#1.19.5]<--tensorflow_graphics[tensorflow_graphics#2021.12.3]<--
level(2),DependencyConflict,tensorflow_graphics,2021.12.3,numpy,3.5.2,numpy[Unknown]<--tensorflow[tensorflow#2.8.4]<--tensorflow_graphics[tensorflow_graphics#2021.12.3]<--#numpy[numpy#1.18.5]<--tensorflow_graphics[tensorflow_graphics#2021.12.3]<--
level(2),DependencyConflict,tensorflow_graphics,2021.12.3,numpy,3.4.4,numpy[Unknown]<--tensorflow[tensorflow#2.8.4]<--tensorflow_graphics[tensorflow_graphics#2021.12.3]<--#numpy[numpy#1.16.6]<--tensorflow_graphics[tensorflow_graphics#2021.12.3]<--
level(1),CanNotFind,tensorflow_graphics,2021.12.3,numpy,3.3.5,numpy[Unknown]<--tensorflow_graphics[tensorflow_graphics#2021.12.3]<--
level(2),DependencyConflict,tensorflow_graphics,2021.12.3,numpy,2.7.2,numpy[Unknown]<--tensorflow[tensorflow#2.8.4]<--tensorflow_graphics[tensorflow_graphics#2021.12.3]<--#numpy[numpy#1.16.6]<--tensorflow_graphics[tensorflow_graphics#2021.12.3]<--
level(2),DependencyConflict,tensorflow_privacy,0.8.10,gast,3.10.4,gast[Unknown]<--tensorflow[tensorflow#2.13.0]<--tensorflow_privacy[tensorflow_privacy#0.8.10]<--#gast[gast#0.5.4]<--tensorflow_probability[tensorflow_probability#0.20.1]<--tensorflow_privacy[tensorflow_privacy#0.8.10]<--
level(2),DependencyConflict,tensorflow_privacy,0.8.10,gast,3.9.2,gast[Unknown]<--tensorflow[tensorflow#2.13.0]<--tensorflow_privacy[tensorflow_privacy#0.8.10]<--#gast[gast#0.5.4]<--tensorflow_probability[tensorflow_probability#0.20.1]<--tensorflow_privacy[tensorflow_privacy#0.8.10]<--
level(2),DependencyConflict,tensorflow_privacy,0.8.10,gast,3.8.2,gast[Unknown]<--tensorflow[tensorflow#2.13.0]<--tensorflow_privacy[tensorflow_privacy#0.8.10]<--#gast[gast#0.5.4]<--tensorflow_probability[tensorflow_probability#0.20.1]<--tensorflow_privacy[tensorflow_privacy#0.8.10]<--
level(1),CanNotFind,tensorflow_privacy,0.8.10,pandas,3.7.2,pandas[Unknown]<--tensorflow_privacy[tensorflow_privacy#0.8.10]<--
level(1),CanNotFind,tensorflow_privacy,0.8.10,dp_accounting,3.6.5,dp_accounting[Unknown]<--tensorflow_privacy[tensorflow_privacy#0.8.10]<--
level(1),CanNotFind,tensorflow_privacy,0.8.10,absl_py,3.5.2,absl_py[Unknown]<--tensorflow_privacy[tensorflow_privacy#0.8.10]<--
level(1),CanNotFind,tensorflow_privacy,0.8.10,absl_py,3.4.4,absl_py[Unknown]<--tensorflow_privacy[tensorflow_privacy#0.8.10]<--
level(1),CanNotFind,tensorflow_privacy,0.8.10,absl_py,3.3.5,absl_py[Unknown]<--tensorflow_privacy[tensorflow_privacy#0.8.10]<--
level(1),CanNotFind,tensorflow_privacy,0.8.10,absl_py,2.7.2,absl_py[Unknown]<--tensorflow_privacy[tensorflow_privacy#0.8.10]<--
level(1),CanNotFind,tensorpack,0.10.1,numpy,3.3.5,numpy[Unknown]<--tensorpack[tensorpack#0.10.1]<--
level(2),DependencyConflict,textacy,0.13.0,catalogue,3.10.4,catalogue[Unknown]<--spacy[spacy#3.6.0]<--textacy[textacy#0.13.0]<--#catalogue[catalogue#2.1.0]<--textacy[textacy#0.13.0]<--
level(2),DependencyConflict,textacy,0.13.0,catalogue,3.9.2,catalogue[Unknown]<--spacy[spacy#3.6.0]<--textacy[textacy#0.13.0]<--#catalogue[catalogue#2.1.0]<--textacy[textacy#0.13.0]<--
level(1),CanNotFind,textract,1.6.5,xlrd,3.3.5,xlrd[Unknown]<--textract[textract#1.6.5]<--
level(1),CanNotFind,tf_agents,0.17.0,tensorflow_probability,3.7.2,tensorflow_probability[Unknown]<--tf_agents[tf_agents#0.17.0]<--
level(1),CanNotFind,tf_agents,0.17.0,tensorflow_probability,3.6.5,tensorflow_probability[Unknown]<--tf_agents[tf_agents#0.17.0]<--
level(1),CanNotFind,tf_agents,0.17.0,numpy,3.5.2,numpy[Unknown]<--tf_agents[tf_agents#0.17.0]<--
level(1),CanNotFind,tf_agents,0.17.0,gym,3.4.4,gym[Unknown]<--tf_agents[tf_agents#0.17.0]<--
level(1),CanNotFind,tf_agents,0.17.0,gym,3.3.5,gym[Unknown]<--tf_agents[tf_agents#0.17.0]<--
level(2),CanNotFind,tf_models_nightly,2.11.0.dev20230308,tb_nightly,3.8.2,tb_nightly[Unknown]<--tf_nightly[tf_nightly#2.14.0.dev20230706]<--tf_models_nightly[tf_models_nightly#2.11.0.dev20230308]<--
level(1),CanNotFind,tf_models_nightly,2.11.0.dev20230308,tf_nightly,3.7.2,tf_nightly[Unknown]<--tf_models_nightly[tf_models_nightly#2.11.0.dev20230308]<--
level(2),DependencyConflict,tf_models_no_deps,2.11.2,numpy,3.7.2,numpy[Unknown]<--tensorflow_model_optimization[tensorflow_model_optimization#0.7.5]<--tf_models_no_deps[tf_models_no_deps#2.11.2]<--#numpy[numpy#1.21.6]<--tf_models_no_deps[tf_models_no_deps#2.11.2]<--
level(2),DependencyConflict,tf_models_official,2.12.1,numpy,3.10.4,numpy[Unknown]<--tensorflow[tensorflow#2.12.1]<--tf_models_official[tf_models_official#2.12.1]<--#numpy[numpy#1.25.1]<--tf_models_official[tf_models_official#2.12.1]<--
level(2),DependencyConflict,tf_models_official,2.12.1,numpy,3.9.2,numpy[Unknown]<--tensorflow[tensorflow#2.12.1]<--tf_models_official[tf_models_official#2.12.1]<--#numpy[numpy#1.25.1]<--tf_models_official[tf_models_official#2.12.1]<--
level(2),DependencyConflict,tf_models_official,2.12.1,numpy,3.8.2,numpy[Unknown]<--tensorflow[tensorflow#2.12.1]<--tf_models_official[tf_models_official#2.12.1]<--#numpy[numpy#1.24.4]<--tf_models_official[tf_models_official#2.12.1]<--
level(1),CanNotFind,tf_models_official,2.12.1,tensorflow,3.7.2,tensorflow[Unknown]<--tf_models_official[tf_models_official#2.12.1]<--
level(1),CanNotFind,tf2onnx,1.14.0,numpy,3.3.5,numpy[Unknown]<--tf2onnx[tf2onnx#1.14.0]<--
level(2),DependencyConflict,tfds_nightly,4.7.0.dev202211070045,protobuf,3.7.2,protobuf[Unknown]<--tensorflow_metadata[tensorflow_metadata#1.12.0]<--tfds_nightly[tfds_nightly#4.7.0.dev202211070045]<--#protobuf[protobuf#4.23.4]<--tfds_nightly[tfds_nightly#4.7.0.dev202211070045]<--
level(2),DependencyConflict,tfg_nightly,2023.1.11,numpy,3.10.4,numpy[Unknown]<--tensorflow[tensorflow#2.13.0]<--tfg_nightly[tfg_nightly#2023.1.11]<--#numpy[numpy#1.25.1]<--tfg_nightly[tfg_nightly#2023.1.11]<--
level(2),DependencyConflict,tfg_nightly,2023.1.11,numpy,3.9.2,numpy[Unknown]<--tensorflow[tensorflow#2.13.0]<--tfg_nightly[tfg_nightly#2023.1.11]<--#numpy[numpy#1.25.1]<--tfg_nightly[tfg_nightly#2023.1.11]<--
level(2),DependencyConflict,tfg_nightly,2023.1.11,numpy,3.8.2,numpy[Unknown]<--tensorflow[tensorflow#2.13.0]<--tfg_nightly[tfg_nightly#2023.1.11]<--#numpy[numpy#1.24.4]<--tfg_nightly[tfg_nightly#2023.1.11]<--
level(4),DependencyConflict,tfg_nightly,2023.1.11,urllib3,3.7.2,urllib3[Unknown]<--google_auth[google_auth#2.22.0]<--tensorboard[tensorboard#2.11.2]<--tensorflow[tensorflow#2.11.1]<--tfg_nightly[tfg_nightly#2023.1.11]<--#urllib3[urllib3#2.0.3]<--requests[requests#2.31.0]<--tensorflow_datasets[tensorflow_datasets#4.8.2]<--tfg_nightly[tfg_nightly#2023.1.11]<--
level(2),DependencyConflict,tfg_nightly,2023.1.11,numpy,3.6.5,numpy[Unknown]<--tensorflow[tensorflow#2.8.4]<--tfg_nightly[tfg_nightly#2023.1.11]<--#numpy[numpy#1.19.5]<--tfg_nightly[tfg_nightly#2023.1.11]<--
level(2),DependencyConflict,tfg_nightly,2023.1.11,numpy,3.5.2,numpy[Unknown]<--tensorflow[tensorflow#2.8.4]<--tfg_nightly[tfg_nightly#2023.1.11]<--#numpy[numpy#1.18.5]<--tfg_nightly[tfg_nightly#2023.1.11]<--
level(2),DependencyConflict,tfg_nightly,2023.1.11,numpy,3.4.4,numpy[Unknown]<--tensorflow[tensorflow#2.8.4]<--tfg_nightly[tfg_nightly#2023.1.11]<--#numpy[numpy#1.16.6]<--tfg_nightly[tfg_nightly#2023.1.11]<--
level(1),CanNotFind,tfg_nightly,2023.1.11,numpy,3.3.5,numpy[Unknown]<--tfg_nightly[tfg_nightly#2023.1.11]<--
level(2),DependencyConflict,tfg_nightly,2023.1.11,numpy,2.7.2,numpy[Unknown]<--tensorflow[tensorflow#2.8.4]<--tfg_nightly[tfg_nightly#2023.1.11]<--#numpy[numpy#1.16.6]<--tfg_nightly[tfg_nightly#2023.1.11]<--
level(1),CanNotFind,tfp_nightly,0.19.0.dev20221110,numpy,3.3.5,numpy[Unknown]<--tfp_nightly[tfp_nightly#0.19.0.dev20221110]<--
level(1),CanNotFind,thonny_pololu,1.0.0,thonny,3.7.2,thonny[Unknown]<--thonny_pololu[thonny_pololu#1.0.0]<--
level(4),DependencyConflict,thoth_python,0.17.0,urllib3,3.10.4,urllib3[Unknown]<--google_auth[google_auth#2.22.0]<--kubernetes[kubernetes#11.0.0]<--thoth_common[thoth_common#0.36.6]<--thoth_python[thoth_python#0.17.0]<--#urllib3[urllib3#2.0.3]<--requests[requests#2.31.0]<--thoth_python[thoth_python#0.17.0]<--
level(4),DependencyConflict,thoth_python,0.17.0,urllib3,3.9.2,urllib3[Unknown]<--google_auth[google_auth#2.22.0]<--kubernetes[kubernetes#11.0.0]<--thoth_common[thoth_common#0.36.6]<--thoth_python[thoth_python#0.17.0]<--#urllib3[urllib3#2.0.3]<--requests[requests#2.31.0]<--thoth_python[thoth_python#0.17.0]<--
level(4),DependencyConflict,thoth_python,0.17.0,urllib3,3.8.2,urllib3[Unknown]<--google_auth[google_auth#2.22.0]<--kubernetes[kubernetes#11.0.0]<--thoth_common[thoth_common#0.36.6]<--thoth_python[thoth_python#0.17.0]<--#urllib3[urllib3#2.0.3]<--requests[requests#2.31.0]<--thoth_python[thoth_python#0.17.0]<--
level(4),DependencyConflict,thoth_python,0.17.0,urllib3,3.7.2,urllib3[Unknown]<--google_auth[google_auth#2.22.0]<--kubernetes[kubernetes#11.0.0]<--thoth_common[thoth_common#0.36.6]<--thoth_python[thoth_python#0.17.0]<--#urllib3[urllib3#2.0.3]<--requests[requests#2.31.0]<--thoth_python[thoth_python#0.17.0]<--
level(2),DependencyConflict,thoth_python,0.17.0,charset_normalizer,3.6.5,charset_normalizer[Unknown]<--requests[requests#2.27.1]<--thoth_python[thoth_python#0.17.0]<--#charset_normalizer[charset_normalizer#3.0.1]<--aiohttp[aiohttp#3.8.4]<--thoth_python[thoth_python#0.17.0]<--
level(3),DependencyConflict,thoth_python,0.17.0,multidict,3.3.5,multidict[Unknown]<--yarl[yarl#1.2.0]<--aiohttp[aiohttp#2.3.1]<--thoth_python[thoth_python#0.17.0]<--#multidict[multidict#3.3.1]<--aiohttp[aiohttp#2.3.1]<--thoth_python[thoth_python#0.17.0]<--
level(3),DependencyConflict,thoth_python,0.17.0,multidict,2.7.2,multidict[Unknown]<--yarl[yarl#1.2.0]<--aiohttp[aiohttp#2.3.1]<--thoth_python[thoth_python#0.17.0]<--#multidict[multidict#3.3.1]<--aiohttp[aiohttp#2.3.1]<--thoth_python[thoth_python#0.17.0]<--
level(1),CanNotFind,threatexchange,1.0.10,numpy,3.7.2,numpy[Unknown]<--threatexchange[threatexchange#1.0.10]<--
level(1),CanNotFind,threatexchange,1.0.10,numpy,3.6.5,numpy[Unknown]<--threatexchange[threatexchange#1.0.10]<--
level(1),CanNotFind,threatexchange,1.0.10,requests,3.5.2,requests[Unknown]<--threatexchange[threatexchange#1.0.10]<--
level(1),CanNotFind,threatexchange,1.0.10,requests,3.4.4,requests[Unknown]<--threatexchange[threatexchange#1.0.10]<--
level(1),CanNotFind,threatexchange,1.0.10,requests,3.3.5,requests[Unknown]<--threatexchange[threatexchange#1.0.10]<--
level(1),CanNotFind,threatexchange,1.0.10,numpy,2.7.2,numpy[Unknown]<--threatexchange[threatexchange#1.0.10]<--
level(2),DependencyConflict,thumbor,7.5.2,webcolors,3.10.4,webcolors[Unknown]<--thumbor_plugins_gifv[thumbor_plugins_gifv#0.1.2]<--thumbor[thumbor#7.5.2]<--#webcolors[webcolors#1.13]<--thumbor[thumbor#7.5.2]<--
level(2),DependencyConflict,thumbor,7.5.2,webcolors,3.9.2,webcolors[Unknown]<--thumbor_plugins_gifv[thumbor_plugins_gifv#0.1.2]<--thumbor[thumbor#7.5.2]<--#webcolors[webcolors#1.13]<--thumbor[thumbor#7.5.2]<--
level(2),DependencyConflict,thumbor,7.5.2,webcolors,3.8.2,webcolors[Unknown]<--thumbor_plugins_gifv[thumbor_plugins_gifv#0.1.2]<--thumbor[thumbor#7.5.2]<--#webcolors[webcolors#1.13]<--thumbor[thumbor#7.5.2]<--
level(2),DependencyConflict,thumbor,7.5.2,webcolors,3.7.2,webcolors[Unknown]<--thumbor_plugins_gifv[thumbor_plugins_gifv#0.1.2]<--thumbor[thumbor#7.5.2]<--#webcolors[webcolors#1.13]<--thumbor[thumbor#7.5.2]<--
level(2),DependencyConflict,tianshou,0.5.0,numpy,3.10.4,numpy[Unknown]<--numba[numba#0.57.1]<--tianshou[tianshou#0.5.0]<--#numpy[numpy#1.25.1]<--tianshou[tianshou#0.5.0]<--
level(2),DependencyConflict,tianshou,0.5.0,numpy,3.9.2,numpy[Unknown]<--numba[numba#0.57.1]<--tianshou[tianshou#0.5.0]<--#numpy[numpy#1.25.1]<--tianshou[tianshou#0.5.0]<--
level(2),DependencyConflict,titiler.core,0.11.7,pydantic,3.10.4,pydantic[Unknown]<--fastapi[fastapi#0.94.1]<--titiler.core[titiler.core#0.11.7]<--#pydantic[pydantic#2.0.3]<--titiler.core[titiler.core#0.11.7]<--
level(2),DependencyConflict,titiler.core,0.11.7,pydantic,3.9.2,pydantic[Unknown]<--fastapi[fastapi#0.94.1]<--titiler.core[titiler.core#0.11.7]<--#pydantic[pydantic#2.0.3]<--titiler.core[titiler.core#0.11.7]<--
level(2),DependencyConflict,titiler.core,0.11.7,pydantic,3.8.2,pydantic[Unknown]<--fastapi[fastapi#0.94.1]<--titiler.core[titiler.core#0.11.7]<--#pydantic[pydantic#2.0.3]<--titiler.core[titiler.core#0.11.7]<--
level(3),DependencyConflict,tmh,0.0.109,numpy,3.10.4,numpy[Unknown]<--numba[numba#0.57.1]<--librosa[librosa#0.10.0]<--tmh[tmh#0.0.109]<--#numpy[numpy#1.25.1]<--tmh[tmh#0.0.109]<--
level(3),DependencyConflict,tmh,0.0.109,numpy,3.9.2,numpy[Unknown]<--numba[numba#0.57.1]<--librosa[librosa#0.10.0]<--tmh[tmh#0.0.109]<--#numpy[numpy#1.25.1]<--tmh[tmh#0.0.109]<--
level(2),DependencyConflict,tmh,0.0.109,torch,3.7.2,torch[Unknown]<--torchaudio[torchaudio#2.0.2]<--tmh[tmh#0.0.109]<--#torch[torch#1.13.1]<--tmh[tmh#0.0.109]<--
level(1),CanNotFind,tmh,0.0.109,speechbrain,3.6.5,speechbrain[Unknown]<--tmh[tmh#0.0.109]<--
level(1),CanNotFind,tmh,0.0.109,diffusers,3.5.2,diffusers[Unknown]<--tmh[tmh#0.0.109]<--
level(1),CanNotFind,tmh,0.0.109,diffusers,3.4.4,diffusers[Unknown]<--tmh[tmh#0.0.109]<--
level(1),CanNotFind,tmh,0.0.109,diffusers,3.3.5,diffusers[Unknown]<--tmh[tmh#0.0.109]<--
level(1),CanNotFind,tmh,0.0.109,diffusers,2.7.2,diffusers[Unknown]<--tmh[tmh#0.0.109]<--
level(1),CanNotFind,torchaudio,2.0.2,torch,3.7.2,torch[Unknown]<--torchaudio[torchaudio#2.0.2]<--
level(1),CanNotFind,torchaudio,2.0.2,torch,3.6.5,torch[Unknown]<--torchaudio[torchaudio#2.0.2]<--
level(1),CanNotFind,torchaudio,2.0.2,torch,3.5.2,torch[Unknown]<--torchaudio[torchaudio#2.0.2]<--
level(1),CanNotFind,torchaudio,2.0.2,torch,3.4.4,torch[Unknown]<--torchaudio[torchaudio#2.0.2]<--
level(1),CanNotFind,torchaudio,2.0.2,torch,3.3.5,torch[Unknown]<--torchaudio[torchaudio#2.0.2]<--
level(1),CanNotFind,torchaudio,2.0.2,torch,2.7.2,torch[Unknown]<--torchaudio[torchaudio#2.0.2]<--
level(2),DependencyConflict,torchgeo,0.4.1,timm,3.10.4,timm[Unknown]<--segmentation_models_pytorch[segmentation_models_pytorch#0.3.3]<--torchgeo[torchgeo#0.4.1]<--#timm[timm#0.6.13]<--torchgeo[torchgeo#0.4.1]<--
level(2),DependencyConflict,torchgeo,0.4.1,timm,3.9.2,timm[Unknown]<--segmentation_models_pytorch[segmentation_models_pytorch#0.3.3]<--torchgeo[torchgeo#0.4.1]<--#timm[timm#0.6.13]<--torchgeo[torchgeo#0.4.1]<--
level(2),DependencyConflict,torchgeo,0.4.1,timm,3.8.2,timm[Unknown]<--segmentation_models_pytorch[segmentation_models_pytorch#0.3.3]<--torchgeo[torchgeo#0.4.1]<--#timm[timm#0.6.13]<--torchgeo[torchgeo#0.4.1]<--
level(2),DependencyConflict,torchgeo,0.4.1,timm,3.7.2,timm[Unknown]<--segmentation_models_pytorch[segmentation_models_pytorch#0.3.3]<--torchgeo[torchgeo#0.4.1]<--#timm[timm#0.6.13]<--torchgeo[torchgeo#0.4.1]<--
level(3),DependencyConflict,torchlibrosa,0.1.0,numpy,3.10.4,numpy[Unknown]<--numba[numba#0.57.1]<--librosa[librosa#0.10.0]<--torchlibrosa[torchlibrosa#0.1.0]<--#numpy[numpy#1.25.1]<--torchlibrosa[torchlibrosa#0.1.0]<--
level(3),DependencyConflict,torchlibrosa,0.1.0,numpy,3.9.2,numpy[Unknown]<--numba[numba#0.57.1]<--librosa[librosa#0.10.0]<--torchlibrosa[torchlibrosa#0.1.0]<--#numpy[numpy#1.25.1]<--torchlibrosa[torchlibrosa#0.1.0]<--
level(1),CanNotFind,torchrl_nightly,2023.7.16,torch,3.10.4,torch[Unknown]<--torchrl_nightly[torchrl_nightly#2023.7.16]<--
level(1),CanNotFind,torchrl_nightly,2023.7.16,torch,3.9.2,torch[Unknown]<--torchrl_nightly[torchrl_nightly#2023.7.16]<--
level(1),CanNotFind,torchrl_nightly,2023.7.16,torch,3.8.2,torch[Unknown]<--torchrl_nightly[torchrl_nightly#2023.7.16]<--
level(1),CanNotFind,torchrl_nightly,2023.7.16,torch,3.7.2,torch[Unknown]<--torchrl_nightly[torchrl_nightly#2023.7.16]<--
level(1),CanNotFind,torchrl_nightly,2023.7.16,torch,3.6.5,torch[Unknown]<--torchrl_nightly[torchrl_nightly#2023.7.16]<--
level(1),CanNotFind,torchrl_nightly,2023.7.16,torch,3.5.2,torch[Unknown]<--torchrl_nightly[torchrl_nightly#2023.7.16]<--
level(1),CanNotFind,torchrl_nightly,2023.7.16,torch,3.4.4,torch[Unknown]<--torchrl_nightly[torchrl_nightly#2023.7.16]<--
level(1),CanNotFind,torchrl_nightly,2023.7.16,torch,3.3.5,torch[Unknown]<--torchrl_nightly[torchrl_nightly#2023.7.16]<--
level(1),CanNotFind,torchrl_nightly,2023.7.16,torch,2.7.2,torch[Unknown]<--torchrl_nightly[torchrl_nightly#2023.7.16]<--
level(1),CanNotFind,tpot,0.12.0,scipy,3.4.4,scipy[Unknown]<--tpot[tpot#0.12.0]<--
level(1),CanNotFind,tpot,0.12.0,numpy,3.3.5,numpy[Unknown]<--tpot[tpot#0.12.0]<--
level(1),CanNotFind,tpot,0.12.0,scipy,2.7.2,scipy[Unknown]<--tpot[tpot#0.12.0]<--
level(1),CanNotFind,trio_typing,0.8.0,trio,3.5.2,trio[Unknown]<--trio_typing[trio_typing#0.8.0]<--
level(1),CanNotFind,trio_typing,0.8.0,trio,3.4.4,trio[Unknown]<--trio_typing[trio_typing#0.8.0]<--
level(1),CanNotFind,trio_typing,0.8.0,trio,3.3.5,trio[Unknown]<--trio_typing[trio_typing#0.8.0]<--
level(1),CanNotFind,trio_typing,0.8.0,trio,2.7.2,trio[Unknown]<--trio_typing[trio_typing#0.8.0]<--
level(1),CanNotFind,tritonclient,2.34.0,numpy,3.5.2,numpy[Unknown]<--tritonclient[tritonclient#2.34.0]<--
level(1),CanNotFind,tritonclient,2.34.0,numpy,3.4.4,numpy[Unknown]<--tritonclient[tritonclient#2.34.0]<--
level(1),CanNotFind,tritonclient,2.34.0,numpy,3.3.5,numpy[Unknown]<--tritonclient[tritonclient#2.34.0]<--
level(1),CanNotFind,tritonclient,2.34.0,numpy,2.7.2,numpy[Unknown]<--tritonclient[tritonclient#2.34.0]<--
level(3),DependencyConflict,tsfresh,0.20.1,numpy,3.10.4,numpy[Unknown]<--numba[numba#0.57.1]<--stumpy[stumpy#1.11.1]<--tsfresh[tsfresh#0.20.1]<--#numpy[numpy#1.25.1]<--tsfresh[tsfresh#0.20.1]<--
level(3),DependencyConflict,tsfresh,0.20.1,numpy,3.9.2,numpy[Unknown]<--numba[numba#0.57.1]<--stumpy[stumpy#1.11.1]<--tsfresh[tsfresh#0.20.1]<--#numpy[numpy#1.25.1]<--tsfresh[tsfresh#0.20.1]<--
level(2),DependencyConflict,tslearn,0.6.1,numpy,3.10.4,numpy[Unknown]<--numba[numba#0.57.1]<--tslearn[tslearn#0.6.1]<--#numpy[numpy#1.25.1]<--tslearn[tslearn#0.6.1]<--
level(2),DependencyConflict,tslearn,0.6.1,numpy,3.9.2,numpy[Unknown]<--numba[numba#0.57.1]<--tslearn[tslearn#0.6.1]<--#numpy[numpy#1.25.1]<--tslearn[tslearn#0.6.1]<--
level(4),DependencyConflict,tts,0.15.6,urllib3,3.10.4,urllib3[Unknown]<--google_auth[google_auth#2.22.0]<--tensorboard[tensorboard#2.13.0]<--trainer[trainer#0.0.27]<--tts[tts#0.15.6]<--#urllib3[urllib3#2.0.3]<--requests[requests#2.31.0]<--transformers[transformers#4.30.2]<--tts[tts#0.15.6]<--
level(4),DependencyConflict,tts,0.15.6,urllib3,3.9.2,urllib3[Unknown]<--google_auth[google_auth#2.22.0]<--tensorboard[tensorboard#2.13.0]<--trainer[trainer#0.0.27]<--tts[tts#0.15.6]<--#urllib3[urllib3#2.0.3]<--requests[requests#2.31.0]<--transformers[transformers#4.30.2]<--tts[tts#0.15.6]<--
level(2),CanNotFind,tune_sklearn,0.4.6,aiosignal,3.5.2,aiosignal[Unknown]<--ray[ray#2.5.1]<--tune_sklearn[tune_sklearn#0.4.6]<--
level(2),CanNotFind,tune_sklearn,0.4.6,aiosignal,3.4.4,aiosignal[Unknown]<--ray[ray#2.5.1]<--tune_sklearn[tune_sklearn#0.4.6]<--
level(1),CanNotFind,tune_sklearn,0.4.6,numpy,3.3.5,numpy[Unknown]<--tune_sklearn[tune_sklearn#0.4.6]<--
level(2),CanNotFind,tune_sklearn,0.4.6,aiosignal,2.7.2,aiosignal[Unknown]<--ray[ray#2.5.1]<--tune_sklearn[tune_sklearn#0.4.6]<--
level(2),DependencyConflict,turicreate,6.4.1,numpy,3.10.4,numpy[Unknown]<--tensorflow[tensorflow#2.13.0]<--turicreate[turicreate#6.4.1]<--#numpy[numpy#1.25.1]<--turicreate[turicreate#6.4.1]<--
level(2),DependencyConflict,turicreate,6.4.1,numpy,3.9.2,numpy[Unknown]<--tensorflow[tensorflow#2.13.0]<--turicreate[turicreate#6.4.1]<--#numpy[numpy#1.25.1]<--turicreate[turicreate#6.4.1]<--
level(2),DependencyConflict,turicreate,6.4.1,numpy,3.8.2,numpy[Unknown]<--tensorflow[tensorflow#2.13.0]<--turicreate[turicreate#6.4.1]<--#numpy[numpy#1.24.4]<--turicreate[turicreate#6.4.1]<--
level(2),DependencyConflict,turicreate,6.4.1,protobuf,3.7.2,protobuf[Unknown]<--tensorflow[tensorflow#2.11.1]<--turicreate[turicreate#6.4.1]<--#protobuf[protobuf#4.23.4]<--coremltools[coremltools#3.3]<--turicreate[turicreate#6.4.1]<--
level(2),DependencyConflict,turicreate,6.4.1,numpy,3.6.5,numpy[Unknown]<--tensorflow[tensorflow#2.8.4]<--turicreate[turicreate#6.4.1]<--#numpy[numpy#1.19.5]<--turicreate[turicreate#6.4.1]<--
level(2),DependencyConflict,turicreate,6.4.1,numpy,3.5.2,numpy[Unknown]<--tensorflow[tensorflow#2.8.4]<--turicreate[turicreate#6.4.1]<--#numpy[numpy#1.18.5]<--turicreate[turicreate#6.4.1]<--
level(1),CanNotFind,turicreate,6.4.1,pandas,3.4.4,pandas[Unknown]<--turicreate[turicreate#6.4.1]<--
level(1),CanNotFind,turicreate,6.4.1,pandas,3.3.5,pandas[Unknown]<--turicreate[turicreate#6.4.1]<--
level(2),DependencyConflict,turicreate,6.4.1,numpy,2.7.2,numpy[Unknown]<--tensorflow[tensorflow#2.8.4]<--turicreate[turicreate#6.4.1]<--#numpy[numpy#1.16.6]<--turicreate[turicreate#6.4.1]<--
level(1),CanNotFind,tuspy,1.0.1,aiohttp,3.5.2,aiohttp[Unknown]<--tuspy[tuspy#1.0.1]<--
level(1),CanNotFind,tuspy,1.0.1,aiohttp,3.4.4,aiohttp[Unknown]<--tuspy[tuspy#1.0.1]<--
level(1),CanNotFind,tuspy,1.0.1,aiohttp,3.3.5,aiohttp[Unknown]<--tuspy[tuspy#1.0.1]<--
level(1),CanNotFind,tuspy,1.0.1,aiohttp,2.7.2,aiohttp[Unknown]<--tuspy[tuspy#1.0.1]<--
level(1),CanNotFind,twitchio,2.6.0,aiohttp,3.5.2,aiohttp[Unknown]<--twitchio[twitchio#2.6.0]<--
level(1),CanNotFind,twitchio,2.6.0,aiohttp,3.4.4,aiohttp[Unknown]<--twitchio[twitchio#2.6.0]<--
level(1),CanNotFind,twitchio,2.6.0,aiohttp,3.3.5,aiohttp[Unknown]<--twitchio[twitchio#2.6.0]<--
level(1),CanNotFind,twitchio,2.6.0,aiohttp,2.7.2,aiohttp[Unknown]<--twitchio[twitchio#2.6.0]<--
level(1),CanNotFind,types_flask_migrate,4.0.0.1,flask,3.5.2,flask[Unknown]<--types_flask_migrate[types_flask_migrate#4.0.0.1]<--
level(1),CanNotFind,types_flask_migrate,4.0.0.1,flask,3.4.4,flask[Unknown]<--types_flask_migrate[types_flask_migrate#4.0.0.1]<--
level(1),CanNotFind,types_flask_migrate,4.0.0.1,flask,3.3.5,flask[Unknown]<--types_flask_migrate[types_flask_migrate#4.0.0.1]<--
level(1),CanNotFind,types_flask_migrate,4.0.0.1,flask,2.7.2,flask[Unknown]<--types_flask_migrate[types_flask_migrate#4.0.0.1]<--
level(2),CanNotFind,types_pysftp,0.2.17,cryptography,3.5.2,cryptography[Unknown]<--types_paramiko[types_paramiko#3.2.0.0]<--types_pysftp[types_pysftp#0.2.17]<--
